TWEET_ID,TWEET,RUMOUR_NONRUMOR,RETWEETS
524958516822671360,If your first response to the #ottawashooting is to make a political point your humanity is sadly and sorely lacking.,1,@lloydrang mine was tears. and only tears.
524958516822671360,If your first response to the #ottawashooting is to make a political point your humanity is sadly and sorely lacking.,1,@lloydrang @fifiring The incident in Canada is sad and worrisome.
524958516822671360,If your first response to the #ottawashooting is to make a political point your humanity is sadly and sorely lacking.,1,@lloydrang what's one meant to do?
524958516822671360,If your first response to the #ottawashooting is to make a political point your humanity is sadly and sorely lacking.,1,@lloydrang @borderlinekrys Agreed.  But your second or third response once evidence is known could/should be.
524958516822671360,If your first response to the #ottawashooting is to make a political point your humanity is sadly and sorely lacking.,1,@lloydrang First response should be check ammo supply!
524958516822671360,If your first response to the #ottawashooting is to make a political point your humanity is sadly and sorely lacking.,1,@lloydrang yey you gained the upper hand by tweeting like super liberal.
524958516822671360,If your first response to the #ottawashooting is to make a political point your humanity is sadly and sorely lacking.,1,@lloydrang And by that you mean: There is a strong possibility that the shooter pledged allegiance to ISIS?
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,@LakersNation 40th best player haha ESPN he proving u guys wrong ..... #MAMBASTRIKEAGAIN
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,@LakersNation: In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,@LakersNation horrible average
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,All at 36 after two injuries🐐  @LakersNation: In his last 3 games Kobe is averaging 26.7 pts on 42% FG 4.3 rebs and 3.7 asts in 31.3 min
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,@LakersNation which could be similar to his regular season numbers
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,@LakersNation @knapp3344 @_Mr_Brooks 🐸☕️
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,@LakersNation @patzreal Now just do that for 60+ games &amp; you'll prove ESPN wrong
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,@LakersNation his shooting percentage should go up to about 45%
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,@LakersNation Those will go up when the season starts and the pressure's on.
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,@LakersNation and he only ranked 40th lol
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,@LakersNation while I'm happy he's producing I'd rather him produce less more efficiently.
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,@LakersNation How many win's though ??
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,@LakersNation @espn
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,Washed RT @LakersNation In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,@LakersNation straight!
525019992337551360,In his last three games Kobe is averaging 26.7 points on 42% shooting 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun,1,@LakersNation that looks. Awesome lol now if only he can get us a double digit lead with that!
524943490887991296,CONFIRMED | 1 shooter shot dead at Parliament Hill but there is more than 1 suspect. #cbcOTT #OTTnews,0,@CBCOttawa @TheLeeWilliams :-((
524943490887991296,CONFIRMED | 1 shooter shot dead at Parliament Hill but there is more than 1 suspect. #cbcOTT #OTTnews,0,@CBCOttawa: CONFIRMED | 1 shooter shot dead at Parliament Hill but there is more than 1 suspect. #cbcOTT #OTTnews @JohnJeddore
524943490887991296,CONFIRMED | 1 shooter shot dead at Parliament Hill but there is more than 1 suspect. #cbcOTT #OTTnews,0,@CBCOttawa: CONFIRMED | 1 shooter shot dead at Parliament Hill but there is more than 1 suspect. #cbcOTT #OTTnews 😭😭
524943490887991296,CONFIRMED | 1 shooter shot dead at Parliament Hill but there is more than 1 suspect. #cbcOTT #OTTnews,0,@CBCOttawa: CONFIRMED | 1 shooter shot dead at Parliament Hill but there is more than 1 suspect. #cbcOTT #OTTnews #staysafeottawa
524943490887991296,CONFIRMED | 1 shooter shot dead at Parliament Hill but there is more than 1 suspect. #cbcOTT #OTTnews,0,Dear Canada what are you doing??? MT @CBCOttawa CONFIRMED | 1 shooter shot dead at Parliament Hill. #cbcOTT #OTTnews
524943490887991296,CONFIRMED | 1 shooter shot dead at Parliament Hill but there is more than 1 suspect. #cbcOTT #OTTnews,0,@CBCOttawa: CONFIRMED | 1 shooter shot dead at Parliament Hill but there is more than 1 suspect. #cbcOTT #OTTnews
524943490887991296,CONFIRMED | 1 shooter shot dead at Parliament Hill but there is more than 1 suspect. #cbcOTT #OTTnews,0,@ac360 @cnn@CBCOttawa: CONFIRMED | 1 shooter shot dead at Parliament Hill but there is more than 1 suspect. #cbcOTT #OTTnews
525025329916948481,#BREAKING: Soldier shot dead in Ottawa attack identified as Hamilton Ontario-based reservist Cpl. Nathan Cirillo. #OttawaShooting,0,@CTVNews @CTVVancouver Thank you for releasing the name of the murdered victim as he was doing a symbolic duty honoring our War dead UNARMED
525025329916948481,#BREAKING: Soldier shot dead in Ottawa attack identified as Hamilton Ontario-based reservist Cpl. Nathan Cirillo. #OttawaShooting,0,@CTVNews @CTVToronto What the fuck....
525025329916948481,#BREAKING: Soldier shot dead in Ottawa attack identified as Hamilton Ontario-based reservist Cpl. Nathan Cirillo. #OttawaShooting,0,@CTVNews oh no that bad day what happene in Ottwer
525025329916948481,#BREAKING: Soldier shot dead in Ottawa attack identified as Hamilton Ontario-based reservist Cpl. Nathan Cirillo. #OttawaShooting,0,@CTVNews. Name should not have been released shame
525025329916948481,#BREAKING: Soldier shot dead in Ottawa attack identified as Hamilton Ontario-based reservist Cpl. Nathan Cirillo. #OttawaShooting,0,@CTVNews @stefankeyesCTV @dmck1nn
525025329916948481,#BREAKING: Soldier shot dead in Ottawa attack identified as Hamilton Ontario-based reservist Cpl. Nathan Cirillo. #OttawaShooting,0,@CTVNews @CTVVancouver why release the name? Why?
525025329916948481,#BREAKING: Soldier shot dead in Ottawa attack identified as Hamilton Ontario-based reservist Cpl. Nathan Cirillo. #OttawaShooting,0,@CTVNews @CTVBarrieNews His rifle was likely non-functional and/or without ammunition.
524998110268096513,Just received email message from @OttawaPolice Chief Charles Bordeleau #ottshooting #OttawaShooting http://t.co/4vJoP2YO11,1,@kanataimam @OttawaPolice it's time to take back our city  and keep our country free. Stand on guard for thee.
524998110268096513,Just received email message from @OttawaPolice Chief Charles Bordeleau #ottshooting #OttawaShooting http://t.co/4vJoP2YO11,1,@kanataimam @MorganCrockett @OttawaPolice That's beautiful.
524998110268096513,Just received email message from @OttawaPolice Chief Charles Bordeleau #ottshooting #OttawaShooting http://t.co/4vJoP2YO11,1,@kanataimam @OttawaPolice Much love thank you all!
524998110268096513,Just received email message from @OttawaPolice Chief Charles Bordeleau #ottshooting #OttawaShooting http://t.co/4vJoP2YO11,1,This is my Canada 👏👏 @kanataimam: Just received email message from @OttawaPolice Chief Charles Bordeleau  http://t.co/uW9Ehurw9T
524998110268096513,Just received email message from @OttawaPolice Chief Charles Bordeleau #ottshooting #OttawaShooting http://t.co/4vJoP2YO11,1,@kanataimam @OttawaPolice
524998110268096513,Just received email message from @OttawaPolice Chief Charles Bordeleau #ottshooting #OttawaShooting http://t.co/4vJoP2YO11,1,#CommunityPolicing RT @kanataimam: Just received email message from @OttawaPolice Chief Charles Bordeleau http://t.co/55BjVSuFld
524998110268096513,Just received email message from @OttawaPolice Chief Charles Bordeleau #ottshooting #OttawaShooting http://t.co/4vJoP2YO11,1,@kanataimam I truly hope that citizens of Ottawa do not place any blame on your community in relation to this event. Peace to you and yours.
524998110268096513,Just received email message from @OttawaPolice Chief Charles Bordeleau #ottshooting #OttawaShooting http://t.co/4vJoP2YO11,1,@kanataimam @OttawaPolice A well intentioned gesture. The feeling resonates with many of us. We stand strong together. &lt;3 #ottshooting
524990163446140928,Police have clarified that there were two shootings in Ottawa today not three: at the War Memorial and Parliament Hill.,0,@CTVNews get it right. http://t.co/GHYxMuzPG9
524990163446140928,Police have clarified that there were two shootings in Ottawa today not three: at the War Memorial and Parliament Hill.,0,@CTVNews you guys confirmed there were 3 shootings not long ago. How about you wait for official reports before saying things.
524990163446140928,Police have clarified that there were two shootings in Ottawa today not three: at the War Memorial and Parliament Hill.,0,@CTVNews @ctvsaskatoon so what happened at Rideau? Nothing?
524990163446140928,Police have clarified that there were two shootings in Ottawa today not three: at the War Memorial and Parliament Hill.,0,RT @CTVNews Police have clarified that there were two shootings in Ottawa today not three: at the War Memorial and Parliament Hill. #Canada
524990163446140928,Police have clarified that there were two shootings in Ottawa today not three: at the War Memorial and Parliament Hill.,0,@CTVNews: Police have clarified that there were two shootings in Ottawa today not three: at the War Memorial and Parliament Hill. wow
525007810871164929,Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22 2014 http://t.co/kBKCiK6g9L #GPC,1,Dear God could someone please just make @ElizabethMay Prime Minister already?MEDIA Don't send us spiraling into US fear/violence cycle.
525007810871164929,Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22 2014 http://t.co/kBKCiK6g9L #GPC,1,@ElizabethMay Well said.  Thoughts &amp; prayers for all of Canada in this difficult time.
525007810871164929,Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22 2014 http://t.co/kBKCiK6g9L #GPC,1,@ElizabethMay @CBCNews Good sensible and intelligent response.  We need more politicians like Elizabeth May!
525007810871164929,Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22 2014 http://t.co/kBKCiK6g9L #GPC,1,@ElizabethMay We have a choice here: help lead the world to peace and prosperity or follow those who prosper from war and terror.
525007810871164929,Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22 2014 http://t.co/kBKCiK6g9L #GPC,1,@ElizabethMay Calming advise from someone who was in the middle of it all #OttawaShooting #parliament #canada http://t.co/ObeMRtx7oA
525007810871164929,Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22 2014 http://t.co/kBKCiK6g9L #GPC,1,@CBCCommunity @CBCNews @petermansbridge @andreabellemare MEDIA: Please read crucial response from @ElizabethMay http://t.co/6262vHGw2e
525007810871164929,Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22 2014 http://t.co/kBKCiK6g9L #GPC,1,@ElizabethMay Agreed: We must ensure we keep our responses proportionate to whatever threat remains.
525007810871164929,Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22 2014 http://t.co/kBKCiK6g9L #GPC,1,@ElizabethMay Quality post!
525007810871164929,Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22 2014 http://t.co/kBKCiK6g9L #GPC,1,@ElizabethMay I agree. Munitions makers profit most from fear followed by more conflict. As a Canadian I stand for peace.
525007810871164929,Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22 2014 http://t.co/kBKCiK6g9L #GPC,1,@ElizabethMay well said.
525007810871164929,Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22 2014 http://t.co/kBKCiK6g9L #GPC,1,@ElizabethMay last time i felt like this was Oct 1970. thank you for the calm and rational voice we need so much right now.
525007810871164929,Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22 2014 http://t.co/kBKCiK6g9L #GPC,1,@ElizabethMay .....well said
525007810871164929,Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22 2014 http://t.co/kBKCiK6g9L #GPC,1,Today is not a day that ‘changes everything.’ It is a day of tragedy. We must ensure we keep our responses proportionate..  @ElizabethMay
525007810871164929,Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22 2014 http://t.co/kBKCiK6g9L #GPC,1,@ElizabethMay  I hope we have the courage to stand for peace no matter the cost. The cost of fear and conflict is SO much greater!
525007810871164929,Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22 2014 http://t.co/kBKCiK6g9L #GPC,1,@ElizabethMay Agree that today is not a day that ‘changes everything.’ Thx for your measured response to today's events.
524924619812511746,Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.,0,@CBCAlerts We are not obligated to sit passively just waiting for these rapists to tear up our society!  Arrest them NOW!!!
524924619812511746,Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.,0,@CBCAlerts Change the laws change the reckless immigration policies!  Sensitize people to be on the look-out!  Get real folks!
524924619812511746,Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.,0,@CBCAlerts Canada needs to get real and recognize that this war is REAL; it's no joke.  Arrest these monsters BEFORE they murder more of us!
524924619812511746,Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.,0,@CBCAlerts: Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.'
524943114885427203,There is something profoundly sinister about a shooting on Parliament Hill. It is a sacred space where we use words not weapons.,0,@MattCampbellca @JadenFitz ....well we use words to plan wars and order bombings....
524943114885427203,There is something profoundly sinister about a shooting on Parliament Hill. It is a sacred space where we use words not weapons.,0,* @MattCampbellca @kay_seven Words as weapons sharper than knivesMakes you wonder how the other half die... INXShttps://t.co/3nIaol2rU0
524979702940045313,I've left the Hill. Want to say I'm really impressed by way Ottawa Police and RCMP handled this miserable business.,1,.@stphnmaher And impressed with Parliament's security officials notably the Sgt of Arms and others.
524979702940045313,I've left the Hill. Want to say I'm really impressed by way Ottawa Police and RCMP handled this miserable business.,1,@stphnmaher go somewhere safe! :)
524979702940045313,I've left the Hill. Want to say I'm really impressed by way Ottawa Police and RCMP handled this miserable business.,1,@stphnmaher Stay safe
524979702940045313,I've left the Hill. Want to say I'm really impressed by way Ottawa Police and RCMP handled this miserable business.,1,@stphnmaher - glad you're safe.
524979702940045313,I've left the Hill. Want to say I'm really impressed by way Ottawa Police and RCMP handled this miserable business.,1,@stphnmaher I agree from our lock down standpoint they seemed to be very in charge. We could see alot from our office window.
524979702940045313,I've left the Hill. Want to say I'm really impressed by way Ottawa Police and RCMP handled this miserable business.,1,@stphnmaher
524979702940045313,I've left the Hill. Want to say I'm really impressed by way Ottawa Police and RCMP handled this miserable business.,1,@stphnmaher Agree we have really good people protecting us.
524979702940045313,I've left the Hill. Want to say I'm really impressed by way Ottawa Police and RCMP handled this miserable business.,1,@stphnmaher @stephen_taylor Including letting the shooter(s) onto the Hill and into the Centre Block? #incredulous
524979702940045313,I've left the Hill. Want to say I'm really impressed by way Ottawa Police and RCMP handled this miserable business.,1,@stphnmaher @stephen_taylor Me too Stephen. Everybody have been doing their part well.
525040545870385153,'Stand easy brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb,0,@CTVNews thank u Cpl. Cirillo for ur service may u rest in peace.
525040545870385153,'Stand easy brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb,0,@CTVNews if this was ISIS  I hope Canada declares war  walking into our capital is not tolerable .
525040545870385153,'Stand easy brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb,0,@CTVNews rest in peace brother
525040545870385153,'Stand easy brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb,0,@CTVNews @CTVAtlantic  thank you for not showing the footage of them working on him over and over other outlets were NOT as classy #respect
525040545870385153,'Stand easy brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb,0,@CTVNews TY for a face to call a hero let's not even publish the shooters name so we never remember his poor choices just this man!!
525040545870385153,'Stand easy brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb,0,@CTVNews rip brave soldier...
525040545870385153,'Stand easy brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb,0,@CTVNews @angiemoshonas How sad.
525040545870385153,'Stand easy brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb,0,@CTVNews my condolences to the family
525040545870385153,'Stand easy brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb,0,@CTVNews Remember this Face. This was the Face of Freedom..... :(
525040545870385153,'Stand easy brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb,0,@CTVNews @CTVAtlantic condolences to family friends community and Country.
525040545870385153,'Stand easy brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb,0,@CTVNews #RIP Soldier.😣
525040545870385153,'Stand easy brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb,0,@CTVNews R.I.P.
525040545870385153,'Stand easy brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb,0,@CTVNews This is so so sad....
525040545870385153,'Stand easy brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb,0,@CTVNews @CTVMercedes RIP soldier. Our nation's heart aches this evening.
524940623594287104,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)(http://t.co/JUVEmfGqUP)#호르몬전쟁#Hello_hello,1,@BigHitEnt @bts_bighit i love BTS!!! FOREVER!!! ♡♡♡♡♡♡♡
524940623594287104,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)(http://t.co/JUVEmfGqUP)#호르몬전쟁#Hello_hello,1,@BigHitEnt @bts_bighit @bts_bighit haii V why you hug the girl? I broken heart :'( you know---
524940623594287104,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)(http://t.co/JUVEmfGqUP)#호르몬전쟁#Hello_hello,1,@BigHitEnt @bts_bighit THANK YOU BIGHIT❤️❤️❤️ you're the BEST!
524940623594287104,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)(http://t.co/JUVEmfGqUP)#호르몬전쟁#Hello_hello,1,@BigHitEnt @bts_bighit ehenm
524940623594287104,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)(http://t.co/JUVEmfGqUP)#호르몬전쟁#Hello_hello,1,@BigHitEnt unli
524940623594287104,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)(http://t.co/JUVEmfGqUP)#호르몬전쟁#Hello_hello,1,@BigHitEnt @bts_bighit ew you just rted manually
524940623594287104,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)(http://t.co/JUVEmfGqUP)#호르몬전쟁#Hello_hello,1,@BigHitEnt @bts_bighit helloobrjtlyş
524940623594287104,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)(http://t.co/JUVEmfGqUP)#호르몬전쟁#Hello_hello,1,@BigHitEnt @bts_bighit  eng sub? Tkyu :)
524940623594287104,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)(http://t.co/JUVEmfGqUP)#호르몬전쟁#Hello_hello,1,@BigHitEnt @bts_bighit AHHHHHH sht
524940623594287104,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)(http://t.co/JUVEmfGqUP)#호르몬전쟁#Hello_hello,1,@BigHitEnt @bts_bighit finally
524940623594287104,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)(http://t.co/JUVEmfGqUP)#호르몬전쟁#Hello_hello,1,@BigHitEnt @bts_bighit  방탄 파이팅이다~~~♥♥♥♥♥
524940623594287104,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)(http://t.co/JUVEmfGqUP)#호르몬전쟁#Hello_hello,1,@BigHitEnt @bts_bighit  *O* UALLLLLL
524940623594287104,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)(http://t.co/JUVEmfGqUP)#호르몬전쟁#Hello_hello,1,@BigHitEnt @bts_bighit 뮤비 짱!!!!! 이번 노래 대박!!! 나라~~~~♥♥♥♥♥♥
524940623594287104,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)(http://t.co/JUVEmfGqUP)#호르몬전쟁#Hello_hello,1,@BigHitEnt @bts_bighit 오
524940623594287104,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)(http://t.co/JUVEmfGqUP)#호르몬전쟁#Hello_hello,1,@BigHitEnt @bts_bighit 허걱스
525062993898635264,Rest In Peace Corporal Nathan Cirillo. #Respect #Ottawa #Canada #tcot http://t.co/1mIBOBohd4,0,@AmyMek @Callisto1947 bless you and your family! God bless Canada during this time of such sadness
525062993898635264,Rest In Peace Corporal Nathan Cirillo. #Respect #Ottawa #Canada #tcot http://t.co/1mIBOBohd4,0,@AmyMek @Prayformetoo Killed by a peaceful fun loving Muslim.
525062993898635264,Rest In Peace Corporal Nathan Cirillo. #Respect #Ottawa #Canada #tcot http://t.co/1mIBOBohd4,0,@AmyMek @Callisto1947 Ty for the follow. Greetings from Canada. Canadian-American alliance right here.
525062993898635264,Rest In Peace Corporal Nathan Cirillo. #Respect #Ottawa #Canada #tcot http://t.co/1mIBOBohd4,0,@AmyMek @Toupsfamily
525062993898635264,Rest In Peace Corporal Nathan Cirillo. #Respect #Ottawa #Canada #tcot http://t.co/1mIBOBohd4,0,@AmyMek    Puts a Face on The Pure Evil That Is Infecting The World   These Scum R Serious !!! When Will The World Realize This !!!
525062993898635264,Rest In Peace Corporal Nathan Cirillo. #Respect #Ottawa #Canada #tcot http://t.co/1mIBOBohd4,0,@AmyMek @Callisto1947 What a handsome young man. Yet another victim of political correctness. Political correctness kills! #Ottawa
525062993898635264,Rest In Peace Corporal Nathan Cirillo. #Respect #Ottawa #Canada #tcot http://t.co/1mIBOBohd4,0,@AmyMek @Tammybaby65 So young and beautiful. May god be with your family as you begin your new journey in everlasting life!!!
525062993898635264,Rest In Peace Corporal Nathan Cirillo. #Respect #Ottawa #Canada #tcot http://t.co/1mIBOBohd4,0,@AmyMek @BIZPACReview filthy muzzie revert scum.
525062993898635264,Rest In Peace Corporal Nathan Cirillo. #Respect #Ottawa #Canada #tcot http://t.co/1mIBOBohd4,0,@AmyMek look at this profile @NotOccupying A Toronto university FOREIGN student says FUCK CANADA and more about the PM after the attack.
525062993898635264,Rest In Peace Corporal Nathan Cirillo. #Respect #Ottawa #Canada #tcot http://t.co/1mIBOBohd4,0,@AmyMek prayers for the fallen
525062993898635264,Rest In Peace Corporal Nathan Cirillo. #Respect #Ottawa #Canada #tcot http://t.co/1mIBOBohd4,0,@AmyMek @Toupsfamily AW this hurts my heart
525062993898635264,Rest In Peace Corporal Nathan Cirillo. #Respect #Ottawa #Canada #tcot http://t.co/1mIBOBohd4,0,@AmyMek   Comfort and Peace 2 This Hero's Family !!!
525062993898635264,Rest In Peace Corporal Nathan Cirillo. #Respect #Ottawa #Canada #tcot http://t.co/1mIBOBohd4,0,@AmyMek Your tweet makes my page better: http://t.co/pmZJ9ZgUVq
524949306101743616,NEW: Ottawa police reporting 3rd shooting scene at Rideau Centre Mall close to Parliament Hill,0,@siomo: NEW: Ottawa police reporting 3rd shooting scene at Rideau Centre Mall close to Parliament Hill 🙊🙀😖
524949306101743616,NEW: Ottawa police reporting 3rd shooting scene at Rideau Centre Mall close to Parliament Hill,0,@siomo Their tweet says near Rideau Centre meaning it could be Chateau Laurier or other locations.
524949306101743616,NEW: Ottawa police reporting 3rd shooting scene at Rideau Centre Mall close to Parliament Hill,0,@siomo @acoyne every Cnd needs to be armed with knowledge of 20th cent. fascist ideology Islamism (not Islam). Must all work to stop in Cnd
524949306101743616,NEW: Ottawa police reporting 3rd shooting scene at Rideau Centre Mall close to Parliament Hill,0,@siomo @geraldericsson If they're radical Muslims deport them along with neighbors friends employers and Imams. Time to clean house.
524949306101743616,NEW: Ottawa police reporting 3rd shooting scene at Rideau Centre Mall close to Parliament Hill,0,@siomo: NEW: Ottawa police reporting 3rd shooting scene at Rideau Centre Mall close to Parliament Hill
524949306101743616,NEW: Ottawa police reporting 3rd shooting scene at Rideau Centre Mall close to Parliament Hill,0,@siomo: NEW: Ottawa police reporting 3rd shooting scene at Rideau Centre Mall close to Parliament Hill
524974786460778497,Canadian cabinet minister Jason Kenney says Canada will not be terrorised or intimidated following #OttawaShooting,1,@SkyNewsBreak Of course Jason Kenney nor any other conservative MP will put their own boots on the ground to fight...nor their children
524974786460778497,Canadian cabinet minister Jason Kenney says Canada will not be terrorised or intimidated following #OttawaShooting,1,@SkyNewsBreak @PoliticoVoice Good so find them and kill them. Extradite the rest.
524974786460778497,Canadian cabinet minister Jason Kenney says Canada will not be terrorised or intimidated following #OttawaShooting,1,@SkyNewsBreak: Canadian cabinet minister Jason Kenney says Canada will not be terrorised or intimidated following #OttawaShooting
524974786460778497,Canadian cabinet minister Jason Kenney says Canada will not be terrorised or intimidated following #OttawaShooting,1,@SkyNewsBreak @Eagle_Vision what happened this afternoon was exactly that &lt; terrorised intimidated.
524974786460778497,Canadian cabinet minister Jason Kenney says Canada will not be terrorised or intimidated following #OttawaShooting,1,@SkyNewsBreak @VlanTrunk Kenney Chant'n...will not be terrorized! Trade Agreement 1st priority...#Harper Public Safety #Canada
524974786460778497,Canadian cabinet minister Jason Kenney says Canada will not be terrorised or intimidated following #OttawaShooting,1,@SkyNewsBreak#world urges #Turkey-#AKP2stop baking #IS jihad&amp; open humanitarian corridor for #Kobane#twitterkurds http://t.co/SmX3R6j3fP
524974786460778497,Canadian cabinet minister Jason Kenney says Canada will not be terrorised or intimidated following #OttawaShooting,1,@SkyNewsBreak: Canadian cabinet minister Kenney says Canada will not be terrorised or intimidated following cOttawaShootingDAMN RIGHT!
